symbol,date,bias,confidence,kz_correct,ext_correct,kz_pct,ext_pct
XAUUSD,2024-11-19,Bearish,5,True,True,-0.413,-0.2804
XAUUSD,2024-11-20,Bearish,5,False,False,0.4811,0.591
XAUUSD,2024-11-22,Bullish,8,True,True,0.4044,0.5157
XAUUSD,2024-11-25,Bearish,5,True,True,-1.8696,-1.8845
XAUUSD,2024-11-29,Bearish,5,False,False,0.0485,0.1268
XAUUSD,2024-12-02,Bearish,5,True,True,-0.1835,-0.3146
XAUUSD,2024-12-03,Bearish,5,True,True,-0.4672,-0.2317
XAUUSD,2024-12-04,Bearish,5,False,False,0.3182,0.1759
XAUUSD,2024-12-05,Bearish,5,True,True,-0.3293,-0.7971
XAUUSD,2024-12-06,Bearish,5,False,True,0.0903,-0.0113
XAUUSD,2024-12-10,Bullish,8,True,True,0.2995,0.5695
XAUUSD,2024-12-11,Bullish,8,True,True,1.6644,1.753
XAUUSD,2024-12-12,Bullish,8,False,False,-0.9097,-0.5539
XAUUSD,2024-12-13,Bearish,5,True,True,-0.0709,-0.1828
XAUUSD,2024-12-16,Bearish,5,True,True,-0.317,-0.4438
XAUUSD,2024-12-17,Bearish,5,False,False,0.166,0.4604
XAUUSD,2024-12-18,Bearish,5,True,True,-0.1917,-0.297
XAUUSD,2024-12-19,Bearish,5,True,True,-0.2605,-0.092
XAUUSD,2024-12-20,Bearish,5,False,False,1.0247,0.7466
XAUUSD,2024-12-23,Bearish,5,True,True,-0.247,-0.114
XAUUSD,2024-12-24,Bearish,5,True,False,-0.0761,0.213
XAUUSD,2024-12-26,Bearish,5,False,False,0.5267,0.3069
XAUUSD,2024-12-27,Bearish,5,True,True,-0.0076,-0.1025
XAUUSD,2024-12-30,Bearish,5,True,False,-0.1719,0.0115
XAUUSD,2024-12-31,Bullish,8,True,True,0.5561,0.4951
XAUUSD,2025-01-02,Bullish,8,True,True,0.4329,0.5384
XAUUSD,2025-01-03,Bullish,8,False,False,-0.229,-0.3191
XAUUSD,2025-01-06,Bullish,8,True,True,0.4175,0.5086
XAUUSD,2025-01-07,Bullish,8,False,False,-0.5754,-0.3624
XAUUSD,2025-01-08,Bullish,8,True,False,0.2542,-0.1084
XAUUSD,2025-01-09,Bullish,8,False,False,-0.1412,-0.2118
XAUUSD,2025-01-10,Bullish,8,True,True,0.2801,0.4939
XAUUSD,2025-01-13,Bullish,8,False,False,-0.3161,-0.2677
XAUUSD,2025-01-14,Bullish,8,True,True,0.3663,0.2953
XAUUSD,2025-01-15,Bullish,8,False,False,-0.5927,-0.0221
XAUUSD,2025-01-16,Bullish,8,True,True,0.2915,0.3644
XAUUSD,2025-01-17,Bullish,8,True,True,0.4823,0.6102
XAUUSD,2025-01-21,Bullish,8,True,True,0.5699,0.6612
XAUUSD,2025-01-22,Bullish,8,True,True,0.0975,0.0144
XAUUSD,2025-01-23,Bullish,8,True,True,0.131,0.615
XAUUSD,2025-01-24,Bullish,8,False,False,-0.2688,-0.3871
XAUUSD,2025-01-27,Bullish,8,False,False,-0.5903,-0.9271
XAUUSD,2025-01-28,Bullish,8,True,True,0.2179,0.4866
XAUUSD,2025-01-29,Bullish,8,True,False,0.018,-0.1082
XAUUSD,2025-01-30,Bullish,8,True,True,0.689,0.5265
XAUUSD,2025-01-31,Bullish,8,True,False,0.2176,-0.2246
XAUUSD,2025-02-03,Bullish,8,True,True,0.1087,0.1929
XAUUSD,2025-02-04,Bullish,8,True,True,0.1539,0.5665
XAUUSD,2025-02-05,Bullish,8,True,True,0.645,0.378
XAUUSD,2025-02-06,Bullish,8,False,False,-0.2049,-0.059
XAUUSD,2025-02-07,Bullish,8,True,False,0.655,-0.0312
XAUUSD,2025-02-10,Bullish,8,True,True,0.3006,0.1161
XAUUSD,2025-02-11,Bullish,8,True,True,0.3044,0.2907
XAUUSD,2025-02-12,Bullish,8,True,True,0.4434,0.7286
XAUUSD,2025-02-13,Bullish,8,True,True,0.4087,0.4326
XAUUSD,2025-02-14,Bullish,8,False,False,-0.8026,-1.3128
XAUUSD,2025-02-18,Bullish,8,True,True,0.3818,0.5693
XAUUSD,2025-02-19,Bullish,8,False,False,-0.3962,-0.43
XAUUSD,2025-02-20,Bullish,8,True,True,0.1457,0.1932
XAUUSD,2025-02-21,Bullish,8,False,True,-0.0883,0.2988
XAUUSD,2025-02-24,Bullish,8,False,False,-0.6227,-0.4241
XAUUSD,2025-02-25,Bullish,8,False,False,-1.1217,-1.0166
XAUUSD,2025-02-26,Bullish,8,True,True,0.2946,0.3151
XAUUSD,2025-02-27,Bullish,8,False,False,-0.6168,-0.2378
XAUUSD,2025-03-03,Bullish,8,True,True,0.5515,0.6452
XAUUSD,2025-03-04,Bullish,8,False,False,-0.5931,-0.3988
XAUUSD,2025-03-05,Bullish,8,True,True,0.6082,0.5395
XAUUSD,2025-03-06,Bullish,8,True,True,0.3571,0.364
XAUUSD,2025-03-07,Bullish,8,True,False,0.113,-0.1404
XAUUSD,2025-03-10,Bullish,8,True,False,0.0584,-0.3947
XAUUSD,2025-03-11,Bullish,8,True,True,0.0754,0.1679
XAUUSD,2025-03-12,Bullish,8,True,True,0.1916,0.7012
XAUUSD,2025-03-13,Bullish,8,True,True,0.9791,1.3653
XAUUSD,2025-03-14,Bullish,8,False,False,-0.3261,-0.1897
XAUUSD,2025-03-17,Bullish,8,True,True,0.3773,0.2471
XAUUSD,2025-03-18,Bullish,8,False,True,-0.253,0.0296
XAUUSD,2025-03-19,Bullish,8,False,False,-0.2955,-0.1182
XAUUSD,2025-03-20,Bullish,8,False,False,-0.0164,-0.0984
XAUUSD,2025-03-21,Bullish,8,False,False,-0.6577,-0.6314
XAUUSD,2025-03-24,Bullish,8,False,False,-0.3962,-0.4424
XAUUSD,2025-03-25,Bullish,8,True,True,0.109,0.0793
XAUUSD,2025-03-26,Bearish,5,True,True,-0.3297,-0.3792
XAUUSD,2025-03-27,Bullish,8,True,True,0.3466,0.1243
XAUUSD,2025-03-28,Bullish,8,False,True,-0.2827,0.1574
XAUUSD,2025-03-31,Bullish,8,False,False,-0.0443,-0.2058
XAUUSD,2025-04-01,Bullish,8,False,False,-0.1454,-0.8247
XAUUSD,2025-04-02,Bullish,8,True,True,0.0696,0.4272
XAUUSD,2025-04-03,Bullish,8,True,True,1.7824,1.0203
XAUUSD,2025-04-04,Bearish,3,True,True,-1.0841,-1.3009
XAUUSD,2025-04-07,Bearish,5,True,True,-1.1022,-2.0371
XAUUSD,2025-04-08,Bearish,5,False,True,0.1326,-0.5502
XAUUSD,2025-04-09,Bearish,3,False,False,0.7245,1.4751
XAUUSD,2025-04-10,Bullish,8,True,True,1.0574,1.1402
XAUUSD,2025-04-11,Bullish,8,False,False,-0.1015,-0.3199
XAUUSD,2025-04-14,Bullish,8,True,True,0.1458,0.0062
XAUUSD,2025-04-15,Bullish,8,True,False,0.0278,-0.0216
XAUUSD,2025-04-16,Bullish,8,True,True,0.0331,0.6289
XAUUSD,2025-04-17,Bullish,8,False,False,-1.1192,-0.3441
XAUUSD,2025-04-21,Bullish,8,True,False,0.0584,-0.0146
XAUUSD,2025-04-22,Bullish,8,False,False,-0.0581,-1.1066
XAUUSD,2025-04-23,Bullish,8,False,False,-0.6863,-0.4425
XAUUSD,2025-04-24,Bullish,8,False,False,-0.2599,-0.0986
XAUUSD,2025-04-25,Bullish,8,False,False,-0.4451,-0.1968
XAUUSD,2025-04-28,Bearish,5,False,False,0.998,1.2278
XAUUSD,2025-04-29,Bearish,5,False,False,0.0813,0.4966
XAUUSD,2025-04-30,Bearish,5,False,False,0.3748,0.399
XAUUSD,2025-05-01,Bearish,5,True,True,-0.2412,-0.2102
XAUUSD,2025-05-02,Bearish,5,False,True,0.4359,-0.7767
XAUUSD,2025-05-05,Bearish,5,True,True,-0.2133,-0.3065
XAUUSD,2025-05-06,Bullish,7,False,True,-0.2059,0.5236
XAUUSD,2025-05-07,Bullish,7,False,False,-0.153,-0.1412
XAUUSD,2025-05-08,Bearish,4,False,True,0.0119,-1.3861
XAUUSD,2025-05-09,Bullish,7,True,True,0.1198,0.1078
XAUUSD,2025-05-12,Bearish,4,False,True,0.1514,-0.2749
XAUUSD,2025-05-13,Bearish,4,False,False,0.04,0.2865
XAUUSD,2025-05-14,Bearish,4,True,False,-0.091,0.1035
XAUUSD,2025-05-15,Bearish,4,False,False,0.5075,1.0525
XAUUSD,2025-05-16,Bearish,4,True,False,-0.1478,0.3899
XAUUSD,2025-05-19,Bearish,4,False,False,0.1609,0.0835
XAUUSD,2025-05-21,Bullish,7,True,True,0.0666,0.0182
XAUUSD,2025-05-23,Bullish,7,True,True,0.0596,0.0506
XAUUSD,2025-05-27,Bullish,7,True,True,0.1974,0.1306
XAUUSD,2025-05-28,Bullish,7,False,False,-0.2869,-0.589
XAUUSD,2025-05-29,Bullish,7,False,True,-0.2035,0.1676
XAUUSD,2025-05-30,Bullish,7,False,False,-0.658,-0.3305
XAUUSD,2025-06-02,Bullish,7,True,True,0.6065,0.497
XAUUSD,2025-06-03,Bullish,7,False,False,-0.3901,-0.3369
XAUUSD,2025-06-04,Bullish,7,True,True,0.5409,0.4788
XAUUSD,2025-06-05,Bullish,7,False,False,-0.4784,-0.8951
XAUUSD,2025-06-06,Bullish,7,False,False,-0.7969,-0.9124
XAUUSD,2025-06-09,Bullish,7,True,True,0.015,0.5148
XAUUSD,2025-06-12,Bullish,7,False,False,-0.1349,-0.1349
XAUUSD,2025-06-13,Bullish,7,False,False,-0.2488,-0.1822
XAUUSD,2025-06-16,Bullish,7,False,False,-0.5589,-0.492
XAUUSD,2025-06-17,Bullish,7,False,False,-0.0499,-0.1204
XAUUSD,2025-06-18,Bullish,7,True,True,0.0088,0.1204
XAUUSD,2025-06-23,Bullish,7,True,True,0.794,0.8917
XAUUSD,2025-06-24,Bearish,4,True,False,-0.2914,0.1292
XAUUSD,2025-06-25,Bearish,4,False,False,0.093,0.4259
XAUUSD,2025-06-26,Bearish,4,True,False,-0.1109,0.2848
XAUUSD,2025-06-27,Bearish,4,False,False,0.1006,0.256
XAUUSD,2025-06-30,Bearish,4,False,False,0.1791,0.4737
XAUUSD,2025-07-01,Bearish,4,True,True,-0.2614,-0.3743
XAUUSD,2025-07-03,Bearish,5,True,False,-0.021,0.2729
XAUUSD,2025-07-04,Bearish,5,True,False,-0.012,0.0837
XAUUSD,2025-07-07,Bearish,5,False,False,0.2863,0.5726
XAUUSD,2025-07-10,Bullish,8,False,False,-0.276,-0.261
XAUUSD,2025-07-11,Bullish,8,True,True,0.2079,0.0386
XAUUSD,2025-07-14,Bullish,8,False,False,-0.2263,-0.0923
XAUUSD,2025-07-15,Bullish,8,False,False,-0.0596,-0.6284
XAUUSD,2025-07-16,Bullish,8,True,True,0.1077,0.4279
XAUUSD,2025-07-17,Bullish,8,True,True,0.66,0.7836
XAUUSD,2025-07-18,Bullish,8,False,False,-0.1634,-0.199
XAUUSD,2025-07-21,Bullish,8,True,True,0.539,0.4241
XAUUSD,2025-07-22,Bullish,8,True,True,0.6054,0.7896
XAUUSD,2025-07-23,Bullish,8,False,False,-0.2012,-0.9797
XAUUSD,2025-07-24,Bullish,8,True,True,0.6046,0.3723
XAUUSD,2025-07-25,Bearish,5,True,True,-0.2603,-0.3471
XAUUSD,2025-07-28,Bearish,5,True,True,-0.646,-0.5018
XAUUSD,2025-07-29,Bearish,5,False,True,0.1535,-0.0181
XAUUSD,2025-07-30,Bearish,5,False,False,1.4052,1.3025
XAUUSD,2025-07-31,Bearish,5,True,True,-0.3452,-0.3779
XAUUSD,2025-08-01,Bearish,4,False,False,0.1473,0.165
XAUUSD,2025-08-04,Bullish,8,True,True,0.2105,0.1169
XAUUSD,2025-08-05,Bullish,8,True,True,0.5643,0.4766
XAUUSD,2025-08-06,Bullish,8,True,True,0.3857,0.3916
XAUUSD,2025-08-07,Bullish,8,False,False,-0.1274,-0.0232
XAUUSD,2025-08-08,Bullish,8,True,True,0.3275,0.2011
XAUUSD,2025-08-13,Bearish,5,False,False,0.1761,0.0235
XAUUSD,2025-08-14,Bearish,5,True,True,-0.3354,-0.5472
XAUUSD,2025-08-15,Bearish,5,True,True,-0.0443,-0.1328
XAUUSD,2025-08-18,Bearish,5,True,True,-0.3098,-0.3216
XAUUSD,2025-08-19,Bearish,5,True,True,-0.2989,-0.5415
XAUUSD,2025-08-20,Bearish,5,False,False,0.1211,0.062
XAUUSD,2025-08-21,Bearish,5,False,True,0.1005,-0.0236
XAUUSD,2025-08-25,Bearish,5,False,False,0.2816,0.2787
XAUUSD,2025-08-27,Bullish,8,True,True,0.172,0.5569
XAUUSD,2025-08-28,Bullish,8,True,True,0.3762,0.5064
XAUUSD,2025-08-29,Bullish,8,True,True,0.8055,1.1939
XAUUSD,2025-09-02,Bullish,8,True,True,0.7582,1.2683
XAUUSD,2025-09-03,Bullish,8,True,True,0.188,0.5364
XAUUSD,2025-09-04,Bullish,8,False,True,-0.097,0.0388
XAUUSD,2025-09-05,Bullish,8,True,True,0.1813,0.3242
XAUUSD,2025-09-08,Bullish,8,True,True,0.4723,0.4996
XAUUSD,2025-09-09,Bullish,8,False,False,-0.057,-0.0597
XAUUSD,2025-09-10,Bullish,8,True,False,0.1167,-0.0326
XAUUSD,2025-09-11,Bullish,8,True,True,0.0327,0.2018
XAUUSD,2025-09-12,Bullish,8,True,True,0.0679,0.114
XAUUSD,2025-09-15,Bullish,8,True,True,0.3715,0.8271
XAUUSD,2025-09-16,Bullish,8,False,True,-0.1181,0.0054
XAUUSD,2025-09-17,Bullish,8,True,True,0.1427,0.1723
XAUUSD,2025-09-18,Bullish,8,False,False,-0.6789,-0.4788
XAUUSD,2025-09-19,Bullish,8,True,True,0.5242,0.5677
XAUUSD,2025-09-22,Bullish,8,True,True,0.1225,0.4127
XAUUSD,2025-09-23,Bullish,8,False,False,-0.2908,-0.1362
XAUUSD,2025-09-24,Bullish,8,False,False,-0.4236,-0.8577
XAUUSD,2025-09-25,Bullish,8,False,False,-0.1857,-0.138
XAUUSD,2025-09-26,Bullish,8,True,True,0.6953,0.5764
XAUUSD,2025-09-29,Bullish,8,True,True,0.3486,0.3955
XAUUSD,2025-09-30,Bullish,8,True,True,0.881,0.6757
XAUUSD,2025-10-01,Bullish,8,True,True,0.0667,0.0077
XAUUSD,2025-10-02,Bullish,8,False,False,-1.1791,-1.0563
XAUUSD,2025-10-03,Bullish,8,True,True,0.1513,0.2693
XAUUSD,2025-10-06,Bullish,8,True,True,0.518,0.5129
XAUUSD,2025-10-07,Bullish,8,True,False,0.1599,-0.0675
XAUUSD,2025-10-08,Bullish,8,True,True,0.1871,0.4013
XAUUSD,2025-10-09,Bullish,8,False,False,-0.8176,-2.2196
XAUUSD,2025-10-10,Bullish,8,True,False,0.095,-0.1099
XAUUSD,2025-10-13,Bullish,8,True,True,0.4415,0.6293
XAUUSD,2025-10-14,Bullish,8,True,True,0.5457,0.8101
XAUUSD,2025-10-15,Bullish,8,True,True,0.2187,0.202
XAUUSD,2025-10-16,Bullish,8,True,True,0.6611,1.0869
XAUUSD,2025-10-17,Bullish,8,False,False,-1.4769,-2.5378
XAUUSD,2025-10-20,Bullish,8,True,True,0.1797,0.5598
XAUUSD,2025-10-21,Bullish,8,False,False,-1.6905,-2.3369
XAUUSD,2025-10-22,Bullish,8,False,True,-0.447,0.657
XAUUSD,2025-10-23,Bullish,8,True,True,0.5408,0.1762
XAUUSD,2025-10-24,Bullish,8,True,True,0.8959,1.2084
XAUUSD,2025-10-27,Bullish,8,False,False,-1.4309,-1.1329
XAUUSD,2025-10-28,Bullish,8,True,True,0.9523,1.179
XAUUSD,2025-10-29,Bullish,8,False,False,-0.4184,-0.77
XAUUSD,2025-10-30,Bullish,8,True,True,0.9415,1.0649
XAUUSD,2025-10-31,Bullish,8,False,False,-0.0595,-1.0804
XAUUSD,2025-11-03,Bullish,8,False,False,-0.216,-0.2483
XAUUSD,2025-11-04,Bearish,4,True,True,-0.4792,-0.5068
XAUUSD,2025-11-05,Bullish,8,True,True,0.0577,0.143
XAUUSD,2025-11-07,Bullish,8,False,True,-0.1673,0.1973
XAUUSD,2025-11-10,Bullish,8,False,True,-0.2073,0.2634
XAUUSD,2025-11-11,Bullish,8,False,False,-0.8869,-0.7109
XAUUSD,2025-11-12,Bullish,8,True,True,1.3259,1.759
XAUUSD,2025-11-13,Bullish,8,False,False,-0.7151,-0.7222
XAUUSD,2025-11-14,Bullish,8,True,True,0.9639,1.1118
XAUUSD,2025-11-17,Bullish,8,False,True,-0.0098,0.214
XAUUSD,2025-11-20,Bearish,5,True,True,-0.2574,-0.375
XAUUSD,2025-11-21,Bearish,5,True,False,-0.2329,0.1667
XAUUSD,2025-11-24,Bearish,5,False,False,0.3607,0.4073
XAUUSD,2025-11-25,Bullish,8,False,False,-0.5955,-0.0287
XAUUSD,2025-11-26,Bullish,8,True,True,0.2961,0.3319
XAUUSD,2025-11-28,Bullish,8,True,True,0.5145,0.8014
XAUUSD,2025-12-01,Bullish,8,False,False,-0.3854,-0.3854
XAUUSD,2025-12-02,Bullish,8,False,False,-0.9969,-0.4266
XAUUSD,2025-12-03,Bullish,8,False,False,-0.4896,-0.6068
XAUUSD,2025-12-04,Bullish,8,True,True,0.2176,0.4304
XAUUSD,2025-12-05,Bullish,8,True,False,0.2392,-0.3822
XAUUSD,2025-12-08,Bullish,8,False,False,-0.4514,-0.1584
XAUUSD,2025-12-09,Bullish,8,True,True,0.2695,0.0355
XAUUSD,2025-12-10,Bullish,8,False,False,-0.1632,-0.026
XAUUSD,2025-12-11,Bullish,8,True,True,0.8662,1.424
XAUUSD,2025-12-12,Bullish,8,False,False,-1.2729,-1.1426
XAUUSD,2025-12-15,Bullish,8,False,False,-0.3619,-0.7193
XAUUSD,2025-12-16,Bullish,8,True,False,0.2095,-0.205
XAUUSD,2025-12-17,Bullish,8,False,False,-0.2721,-0.0023
XAUUSD,2025-12-18,Bullish,8,True,False,0.0412,-0.0755
XAUUSD,2025-12-19,Bullish,8,True,True,0.4908,0.5986
XAUUSD,2025-12-22,Bullish,8,True,True,0.1974,0.3364
XAUUSD,2025-12-23,Bullish,8,False,False,-0.541,-0.2284
XAUUSD,2025-12-24,Bullish,8,False,False,-0.6931,-0.2325
XAUUSD,2025-12-26,Bullish,8,True,False,0.4959,-0.1163
XAUUSD,2025-12-29,Bullish,8,False,False,-2.1956,-2.1258
XAUUSD,2025-12-30,Bullish,8,False,False,-0.4928,-0.411
XAUUSD,2025-12-31,Bullish,8,False,False,-0.1767,-0.5254
XAUUSD,2026-01-05,Bullish,8,True,True,0.6774,0.569
XAUUSD,2026-01-06,Bullish,8,True,True,0.2255,0.4801
XAUUSD,2026-01-07,Bullish,8,False,False,-0.1367,-0.0202
XAUUSD,2026-01-08,Bullish,8,True,True,0.7039,0.9137
XAUUSD,2026-01-09,Bullish,8,True,True,0.6522,0.0378
XAUUSD,2026-01-12,Bullish,8,True,True,0.0929,0.0065
XAUUSD,2026-01-13,Bullish,8,True,False,0.1753,-0.4438
XAUUSD,2026-01-14,Bullish,8,False,False,-0.407,-0.4824
XAUUSD,2026-01-15,Bullish,8,True,True,0.6229,0.6512
XAUUSD,2026-01-16,Bullish,8,False,False,-0.6709,-0.4277
XAUUSD,2026-01-20,Bullish,8,False,True,-0.0063,0.4513
XAUUSD,2026-01-21,Bullish,8,False,False,-0.6677,-1.0978
XAUUSD,2026-01-22,Bullish,8,True,True,1.047,1.7477
XAUUSD,2026-01-23,Bullish,8,True,True,0.4372,0.5384
XAUUSD,2026-01-26,Bullish,8,True,True,0.4481,0.6396
XAUUSD,2026-01-27,Bullish,8,True,True,0.274,0.1084
XAUUSD,2026-01-28,Bullish,8,True,True,0.2321,0.6265
XAUUSD,2026-01-29,Bullish,8,False,False,-5.9162,-3.1837
XAUUSD,2026-01-30,Bullish,8,True,False,0.6361,-3.4121
XAUUSD,2026-02-02,Bullish,8,False,False,-1.8585,-0.7104
XAUUSD,2026-02-05,Bearish,3,True,False,-0.3993,0.6896
XAUUSD,2026-02-11,Bearish,3,True,False,-0.0786,0.5562
XAUUSD,2026-02-12,Bearish,3,True,True,-0.2805,-2.6813
XAUUSD,2026-02-13,Bearish,3,True,False,-0.1698,0.725
XAUUSD,2026-02-18,Bullish,8,True,True,0.8804,0.9065
XAUUSD,2026-02-19,Bullish,8,True,False,0.3369,-0.2452
XAUUSD,2026-02-20,Bullish,8,False,True,-0.0158,0.6044
XAUUSD,2026-02-23,Bullish,8,True,True,0.9814,1.1905
XAUUSD,2026-02-24,Bullish,8,True,True,0.7054,0.9743
XAUUSD,2026-02-25,Bullish,8,True,True,0.2172,0.4478
XAUUSD,2026-02-26,Bullish,8,True,True,0.3917,0.0347
XAUUSD,2026-02-27,Bullish,8,True,True,0.3244,0.2213
XAUUSD,2026-03-02,Bullish,8,False,False,-1.4679,-1.6251
XAUUSD,2026-03-03,Bullish,8,False,False,-1.1922,-1.498
XAUUSD,2026-03-04,Bullish,8,False,False,-0.3186,-0.4731
XAUUSD,2026-03-05,Bearish,4,True,True,-0.3023,-1.0845
XAUUSD,2026-03-06,Bearish,4,False,False,1.1388,1.1191
XAUUSD,2026-03-09,Bearish,4,True,False,-0.0098,0.196
XAUUSD,2026-03-11,Bearish,4,False,False,0.3111,0.1623
XAUUSD,2026-03-12,Bearish,4,True,True,-0.746,-1.1065
XAUUSD,2026-03-13,Bearish,4,True,True,-1.5377,-1.444
XAUUSD,2026-03-16,Bearish,4,True,True,-0.4895,-0.587
XAUUSD,2026-03-17,Bearish,4,True,True,-0.0817,-0.2033
XAUUSD,2026-03-18,Bearish,4,True,False,-0.2232,0.1474
XAUUSD,2026-03-19,Bearish,4,False,False,0.5988,0.2404
XAUUSD,2026-03-20,Bearish,4,True,True,-2.4469,-2.0109
XAUUSD,2026-03-23,Bearish,4,True,True,-0.4039,-2.3094
XAUUSD,2026-03-24,Bearish,4,False,False,0.8518,0.9865
XAUUSD,2026-03-25,Bearish,4,False,False,0.4953,0.2333
XAUUSD,2026-03-26,Bearish,4,False,True,0.7997,-0.9308
XAUUSD,2026-03-27,Bearish,4,False,False,1.6706,1.8139
XAUUSD,2026-03-30,Bearish,4,True,True,-0.6674,-0.6609
XAUUSD,2026-04-01,Bullish,7,True,True,0.766,1.3258
XAUUSD,2026-04-07,Bullish,7,False,True,-0.3871,0.1326
XAUUSD,2026-04-08,Bullish,7,False,False,-1.3343,-0.8432
XAUUSD,2026-04-09,Bullish,7,True,True,0.4758,0.874
XAUUSD,2026-04-10,Bullish,7,True,False,0.0813,-0.1522
XAUUSD,2026-04-13,Bullish,7,False,True,-0.0758,0.2234
XAUUSD,2026-04-14,Bullish,7,True,True,0.7156,0.845
XAUUSD,2026-04-15,Bullish,7,True,False,0.0827,-0.1758
XAUUSD,2026-04-16,Bullish,7,False,False,-0.5787,-0.5291
XAUUSD,2026-04-17,Bullish,7,True,True,0.5484,0.4108
XAUUSD,2026-04-20,Bullish,7,True,True,0.0269,0.0415
XAUUSD,2026-04-21,Bearish,4,True,True,-0.8379,-1.4195
XAUUSD,2026-04-22,Bearish,4,True,True,-0.1806,-0.3233
XAUUSD,2026-04-23,Bearish,4,True,True,-0.1576,-0.1744
XAUUSD,2026-04-24,Bearish,4,False,False,0.5512,0.5618
XAGUSD,2024-04-29,Bullish,8,True,True,0.2182,0.6
XAGUSD,2024-04-30,Bearish,4,False,False,0.6056,0.8706
XAGUSD,2024-05-02,Bullish,8,True,True,2.3733,1.8417
XAGUSD,2024-05-03,Bullish,8,False,False,-1.1734,-0.5215
XAGUSD,2024-05-06,Bullish,8,False,True,-0.091,0.6005
XAGUSD,2024-05-07,Bullish,8,False,False,-0.4527,-0.2716
XAGUSD,2024-05-08,Bullish,8,True,True,0.3992,0.3629
XAGUSD,2024-05-09,Bullish,8,True,True,0.6926,0.6393
XAGUSD,2024-05-10,Bullish,8,False,False,-0.8215,-0.3671
XAGUSD,2024-05-13,Bullish,8,True,False,0.0875,-0.385
XAGUSD,2024-05-14,Bullish,8,False,False,-0.2259,-0.1912
XAGUSD,2024-05-15,Bullish,8,True,True,0.0341,1.0056
XAGUSD,2024-05-16,Bullish,8,False,True,-0.2186,0.6223
XAGUSD,2024-05-17,Bullish,8,True,True,1.36,1.9499
XAGUSD,2024-05-20,Bullish,8,True,True,2.0541,2.4841
XAGUSD,2024-05-21,Bullish,8,True,True,1.1421,0.3285
XAGUSD,2024-05-22,Bullish,8,False,False,-1.8131,-1.4223
XAGUSD,2024-05-23,Bullish,8,False,False,-1.1522,-0.9088
XAGUSD,2024-05-24,Bullish,8,False,False,-0.1955,-0.7007
XAGUSD,2024-05-28,Bullish,8,True,True,0.3603,0.8459
XAGUSD,2024-05-29,Bullish,8,True,True,1.1289,1.4425
XAGUSD,2024-05-31,Bearish,5,True,True,-1.6259,-3.4254
XAGUSD,2024-06-03,Bearish,5,True,False,-0.6017,0.1789
XAGUSD,2024-06-04,Bearish,5,True,True,-1.6775,-1.7605
XAGUSD,2024-06-05,Bearish,5,False,False,0.1174,0.7549
XAGUSD,2024-06-07,Bearish,5,True,True,-0.7514,-1.4694
XAGUSD,2024-06-10,Bearish,5,True,True,-0.8536,-0.0837
XAGUSD,2024-06-11,Bearish,5,True,True,-0.7281,-0.7619
XAGUSD,2024-06-12,Bearish,5,True,False,-0.0667,0.9341
XAGUSD,2024-06-13,Bearish,5,True,True,-0.8654,-1.7139
XAGUSD,2024-06-14,Bearish,5,True,False,-0.1879,0.5467
XAGUSD,2024-06-17,Bearish,5,False,False,0.5106,0.0681
XAGUSD,2024-06-18,Bearish,5,False,False,1.326,1.7909
XAGUSD,2024-06-20,Bullish,8,True,True,2.0053,2.0716
XAGUSD,2024-06-21,Bearish,5,True,True,-1.407,-1.7712
XAGUSD,2024-06-24,Bearish,5,False,True,0.0506,-0.1857
XAGUSD,2024-06-25,Bearish,5,True,True,-1.1659,-2.3995
XAGUSD,2024-06-26,Bearish,5,True,False,-0.0866,0.0866
XAGUSD,2024-06-27,Bearish,5,False,False,0.9782,0.3261
XAGUSD,2024-06-28,Bearish,5,True,True,-0.8217,-0.8553
XAGUSD,2024-07-02,Bearish,5,False,True,0.2512,-0.7369
XAGUSD,2024-07-03,Bullish,8,True,True,0.2112,0.0812
XAGUSD,2024-07-05,Bullish,8,True,True,0.9341,2.3192
XAGUSD,2024-07-08,Bullish,8,True,False,0.1916,-1.1498
XAGUSD,2024-07-09,Bullish,8,False,False,-0.7367,-0.5285
XAGUSD,2024-07-10,Bullish,8,False,False,-0.5441,-0.3681
XAGUSD,2024-07-11,Bullish,8,False,False,-0.2977,-1.0028
XAGUSD,2024-07-12,Bullish,8,True,True,1.3817,1.4142
XAGUSD,2024-07-15,Bullish,8,True,True,1.1651,0.5502
XAGUSD,2024-07-16,Bullish,8,True,True,1.3783,1.9621
XAGUSD,2024-07-18,Bearish,5,True,True,-0.2616,-1.1443
XAGUSD,2024-07-19,Bearish,5,False,False,0.1539,0.2736
XAGUSD,2024-07-22,Bearish,5,False,False,0.5174,1.0003
XAGUSD,2024-07-23,Bearish,5,False,False,0.0171,0.3425
XAGUSD,2024-07-24,Bearish,5,False,True,0.1185,-0.5585
XAGUSD,2024-07-25,Bearish,5,False,False,1.1343,0.9543
XAGUSD,2024-07-26,Bearish,5,True,False,-0.5536,0.3393
XAGUSD,2024-07-29,Bearish,5,True,True,-1.4014,-1.5434
XAGUSD,2024-07-30,Bearish,5,False,False,0.6613,1.2332
XAGUSD,2024-07-31,Bearish,5,False,False,0.3474,0.4343
XAGUSD,2024-08-01,Bearish,5,True,True,-2.0384,-2.261
XAGUSD,2024-08-02,Bearish,5,True,True,-3.1539,-2.5026
XAGUSD,2024-08-05,Bearish,5,False,False,1.8121,1.6626
