symbol,asset_class,date,daily_bias,weekly_bias,htf_aligned,structure,premium_disc,pd_correct,has_ob,has_fvg,dol_kind,has_eql,confidence,correct
XAUUSD,non-forex,2024-05-21,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
XAUUSD,non-forex,2024-05-22,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,False
XAUUSD,non-forex,2024-05-23,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,False
XAUUSD,non-forex,2024-05-24,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,False
XAUUSD,non-forex,2024-05-28,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,True
XAUUSD,non-forex,2024-05-29,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,True
XAUUSD,non-forex,2024-05-30,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,True
XAUUSD,non-forex,2024-05-31,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,False
XAUUSD,non-forex,2024-06-03,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-06-04,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-06-05,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-06-06,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-06-07,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-06-10,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-06-11,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-06-12,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,True
XAUUSD,non-forex,2024-06-13,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
XAUUSD,non-forex,2024-06-17,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
XAUUSD,non-forex,2024-06-18,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,False
XAUUSD,non-forex,2024-06-20,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
XAUUSD,non-forex,2024-06-21,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
XAUUSD,non-forex,2024-06-24,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
XAUUSD,non-forex,2024-06-25,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,False
XAUUSD,non-forex,2024-06-26,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
XAUUSD,non-forex,2024-06-27,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
XAUUSD,non-forex,2024-06-28,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
XAUUSD,non-forex,2024-07-01,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
XAUUSD,non-forex,2024-07-02,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,True
XAUUSD,non-forex,2024-07-03,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
XAUUSD,non-forex,2024-07-05,Bearish,Bullish,False,LH+LL,Premium,True,False,False,SSL,True,5,False
XAUUSD,non-forex,2024-07-08,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
XAUUSD,non-forex,2024-07-09,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
XAUUSD,non-forex,2024-07-22,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
XAUUSD,non-forex,2024-07-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-07-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-07-25,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-07-26,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-07-30,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-07-31,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-01,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-08-02,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-08-05,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-06,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
XAUUSD,non-forex,2024-08-07,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-08-08,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-08-09,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-08-12,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-14,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-08-15,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-08-19,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-08-20,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-08-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-08-22,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-08-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-26,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-08-27,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-28,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-08-29,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-08-30,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-09-03,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-09-04,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-09-05,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-09-06,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-09-09,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
XAUUSD,non-forex,2024-09-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-09-11,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-09-12,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-09-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-09-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-09-17,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-09-18,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-09-19,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-09-20,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-09-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-09-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-09-25,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-09-26,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-09-27,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-09-30,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-10-01,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-10-02,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-10-03,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-10-04,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-10-07,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-10-08,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-10-09,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-10-10,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-10-11,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-10-14,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
XAUUSD,non-forex,2024-10-15,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-10-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-10-17,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-10-18,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-10-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-10-22,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-10-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-10-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-10-25,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-10-28,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-10-29,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2024-10-30,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2024-10-31,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-11-01,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-11-04,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-11-05,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-11-06,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-11-07,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-11-08,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
XAUUSD,non-forex,2024-11-11,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-11-12,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-11-13,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-11-14,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-11-15,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-11-18,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-11-19,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-11-20,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-11-21,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-11-22,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-11-25,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-11-27,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
XAUUSD,non-forex,2024-11-29,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-12-02,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-03,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-04,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-12-05,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-06,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-12-09,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2024-12-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-12-11,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2024-12-12,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2024-12-13,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-16,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-17,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-12-18,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-19,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-20,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-12-23,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-24,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-26,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2024-12-27,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2024-12-30,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2025-01-03,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-06,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-07,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-08,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-09,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-14,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-15,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-17,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-22,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-27,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-01-28,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-29,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-01-30,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-01-31,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-03,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-04,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-05,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-06,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-02-07,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-11,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-12,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-02-14,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-02-18,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-02-19,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-02-20,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-02-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-02-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-02-25,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-02-26,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-02-27,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-02-28,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
XAUUSD,non-forex,2025-03-03,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-04,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-03-05,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-06,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-07,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-11,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-12,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-03-14,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-03-17,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-03-18,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-03-19,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-03-20,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-03-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-03-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-03-25,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-03-26,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2025-03-27,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-03-28,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-03-31,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-01,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-02,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-04-03,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-04-04,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2025-04-07,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2025-04-08,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2025-04-09,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2025-04-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
XAUUSD,non-forex,2025-04-11,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-14,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-04-15,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-04-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-04-17,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
XAUUSD,non-forex,2025-04-22,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
XAUUSD,non-forex,2025-04-25,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
XAUUSD,non-forex,2025-04-28,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2025-04-29,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2025-04-30,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2025-05-01,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2025-05-02,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
XAUUSD,non-forex,2025-05-05,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
XAUUSD,non-forex,2025-05-06,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,False
XAUUSD,non-forex,2025-05-07,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,False
XAUUSD,non-forex,2025-05-08,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,True
XAUUSD,non-forex,2025-05-09,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,True
XAUUSD,non-forex,2025-05-12,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,True
XAUUSD,non-forex,2025-05-13,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,True
XAUUSD,non-forex,2025-05-14,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,False
XAUUSD,non-forex,2025-05-15,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,True
XAUUSD,non-forex,2025-05-16,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,False
XAUUSD,non-forex,2025-05-19,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,True
XAUUSD,non-forex,2025-06-12,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,False
XAUUSD,non-forex,2025-06-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,False
XAUUSD,non-forex,2025-06-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,False
XAUUSD,non-forex,2025-06-17,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,False
XAUUSD,non-forex,2025-06-18,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,True
XAUUSD,non-forex,2025-06-20,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,False,8,True
XAUUSD,non-forex,2025-06-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,False,7,True
XAUUSD,non-forex,2025-06-24,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,False,9,False
